id,transaction_id,date,amount,merchant_name,card_type,transaction_country,risk_score,fraud_outcome,triggering_rule,flagging_severity
2620,TXN-102619,2025-10-04 10:00:00,146.23,DoorDash,Credit,Canada,38,Legitimate,,
2621,TXN-102620,2025-10-04 11:00:00,15.78,Google Play,Debit,Russia,42,Confirmed Fraud,ND-504b,Warning
2622,TXN-102621,2025-10-04 11:00:00,14.81,Google Play,Credit,Nigeria,7,Legitimate,CR-145,Info
2623,TXN-102622,2025-10-04 11:00:00,168.17,DoorDash,Prepaid,Canada,10,Legitimate,,
2624,TXN-102623,2025-10-04 12:00:00,184.38,Unknown Merchant,Debit,United Kingdom,43,Legitimate,,
2625,TXN-102624,2025-10-04 12:00:00,109.34,Spotify,Prepaid,United States,30,Legitimate,,
2626,TXN-102625,2025-10-04 15:00:00,124.31,Booking.com,Prepaid,United Kingdom,29,Legitimate,DV-812,Warning
2627,TXN-102626,2025-10-04 15:00:00,127.60,Shopify Merchant,Prepaid,Germany,74,Confirmed Fraud,CA-221b,Info
2628,TXN-102627,2025-10-04 16:00:00,95.96,Booking.com,Credit,United States,19,Legitimate,,
2629,TXN-102628,2025-10-04 16:00:00,30.95,Spotify,Debit,Canada,36,Legitimate,,
2630,TXN-102629,2025-10-04 16:00:00,147.67,Apple Store,Debit,Mexico,62,Confirmed Fraud,IP-519,Warning
2631,TXN-102630,2025-10-04 18:00:00,6.60,Uber,Debit,Brazil,51,Legitimate,,
2632,TXN-102631,2025-10-04 20:00:00,13.93,Uber,Debit,Nigeria,52,Legitimate,CA-221b,Info
2633,TXN-102632,2025-10-04 21:00:00,70.11,Shell Gas,Credit,Nigeria,16,Legitimate,,
2634,TXN-102633,2025-10-04 22:00:00,58.93,AirBnB,Debit,Germany,31,Legitimate,,
2635,TXN-102634,2025-10-05 00:00:00,134.89,Booking.com,Credit,United States,23,Legitimate,,
2636,TXN-102635,2025-10-05 02:00:00,146.45,Spotify,Prepaid,Nigeria,86,Confirmed Fraud,IP-519b,Critical
2637,TXN-102636,2025-10-05 02:00:00,104.08,Unknown Merchant,Credit,Canada,62,Confirmed Fraud,IP-519b,Critical
2638,TXN-102637,2025-10-05 04:00:00,43.20,Stripe Payment,Debit,United States,29,Legitimate,,
2639,TXN-102638,2025-10-05 04:00:00,34.43,Spotify,Prepaid,United States,25,Legitimate,ND-504b,Critical
2640,TXN-102639,2025-10-05 07:00:00,44.69,Spotify,Credit,Germany,81,Confirmed Fraud,IP-519b,Info
2641,TXN-102640,2025-10-05 08:00:00,48.22,Spotify,Credit,Canada,0,Legitimate,,
2642,TXN-102641,2025-10-05 11:00:00,36.02,DoorDash,Debit,Canada,42,Legitimate,,
2643,TXN-102642,2025-10-05 11:00:00,108.48,Apple Store,Credit,Nigeria,94,Confirmed Fraud,IP-519b,Critical
2644,TXN-102643,2025-10-05 12:00:00,41.87,Walmart,Credit,Canada,42,Legitimate,,
2645,TXN-102644,2025-10-05 12:00:00,55.39,Target,Credit,United States,23,Legitimate,,
2646,TXN-102645,2025-10-05 13:00:00,202.82,PayPal Transfer,Credit,United States,91,Confirmed Fraud,VD-338b,Critical
2647,TXN-102646,2025-10-05 13:00:00,44.77,Google Play,Credit,Mexico,0,Legitimate,,
2648,TXN-102647,2025-10-05 14:00:00,25.71,Unknown Merchant,Debit,United States,16,Legitimate,,
2649,TXN-102648,2025-10-05 14:00:00,113.83,Netflix,Credit,United States,27,Legitimate,,
2650,TXN-102649,2025-10-05 15:00:00,290.07,Steam Games,Credit,India,17,Legitimate,AT-415,Info
2651,TXN-102650,2025-10-05 16:00:00,99.11,Booking.com,Debit,Nigeria,13,Legitimate,IP-519,Warning
2652,TXN-102651,2025-10-05 16:00:00,90.76,Stripe Payment,Credit,United States,36,Legitimate,,
2653,TXN-102652,2025-10-05 18:00:00,57.14,Unknown Merchant,Prepaid,United States,79,Confirmed Fraud,VD-338,Info
2654,TXN-102653,2025-10-05 19:00:00,40.39,DoorDash,Credit,United States,4,Legitimate,,
2655,TXN-102654,2025-10-05 20:00:00,23.46,PayPal Transfer,Credit,United States,14,Legitimate,,
2656,TXN-102655,2025-10-05 22:00:00,194.98,Shell Gas,Debit,United Kingdom,20,Legitimate,,
2657,TXN-102656,2025-10-05 22:00:00,369.68,Netflix,Debit,United States,88,Pending Review,CR-145,Warning
2658,TXN-102657,2025-10-05 23:00:00,7.60,Unknown Merchant,Debit,Canada,6,Legitimate,,
2659,TXN-102658,2025-10-05 23:00:00,20.32,Netflix,Credit,Canada,9,Legitimate,,
2660,TXN-102659,2025-10-06 01:00:00,21.70,Etsy Shop,Credit,United States,0,Legitimate,,
2661,TXN-102660,2025-10-06 02:00:00,12.37,Stripe Payment,Debit,Germany,20,Legitimate,,
2662,TXN-102661,2025-10-06 02:00:00,19.13,Spotify,Credit,United Kingdom,5,Legitimate,TP-290,Warning
2663,TXN-102662,2025-10-06 03:00:00,98.83,PayPal Transfer,Debit,Brazil,19,Legitimate,,
2664,TXN-102663,2025-10-06 03:00:00,110.70,Instacart,Debit,United States,31,Legitimate,BN-102,Warning
2665,TXN-102664,2025-10-06 04:00:00,67.65,Unknown Merchant,Credit,Russia,29,Legitimate,,
2666,TXN-102665,2025-10-06 06:00:00,70.78,Best Buy,Debit,United States,38,Legitimate,,
2667,TXN-102666,2025-10-06 06:00:00,12.13,Uber,Credit,Brazil,82,Confirmed Fraud,ND-504b,Critical
2668,TXN-102667,2025-10-06 06:00:00,66.10,Netflix,Debit,Canada,31,Legitimate,,
2669,TXN-102668,2025-10-06 07:00:00,56.24,Stripe Payment,Debit,Mexico,14,Legitimate,,
2670,TXN-102669,2025-10-06 07:00:00,22.42,Amazon,Debit,United Kingdom,23,Legitimate,,
2671,TXN-102670,2025-10-06 07:00:00,102.96,Etsy Shop,Debit,Germany,46,Pending Review,AT-415,Warning
2672,TXN-102671,2025-10-06 08:00:00,178.49,Google Play,Credit,United States,28,Legitimate,,
2673,TXN-102672,2025-10-06 10:00:00,179.37,DoorDash,Credit,Canada,36,Legitimate,,
2674,TXN-102673,2025-10-06 11:00:00,47.15,PayPal Transfer,Credit,Canada,34,Legitimate,,
2675,TXN-102674,2025-10-06 12:00:00,956.76,Spotify,Credit,Nigeria,86,Confirmed Fraud,VD-338b,Critical
2676,TXN-102675,2025-10-06 12:00:00,2681.42,Instacart,Debit,India,58,Confirmed Fraud,ND-504,Critical
2677,TXN-102676,2025-10-06 14:00:00,12.45,Walmart,Prepaid,China,7,Legitimate,,
2678,TXN-102677,2025-10-06 14:00:00,14.74,Netflix,Credit,Canada,0,Legitimate,,
2679,TXN-102678,2025-10-06 15:00:00,40.31,Best Buy,Debit,Australia,5,Legitimate,,
2680,TXN-102679,2025-10-06 15:00:00,36.48,Spotify,Credit,Nigeria,22,Legitimate,,
2681,TXN-102680,2025-10-06 16:00:00,21.45,Apple Store,Debit,United States,36,Legitimate,CR-145,Warning
2682,TXN-102681,2025-10-06 18:00:00,81.87,Shell Gas,Credit,United States,20,Legitimate,,
2683,TXN-102682,2025-10-06 18:00:00,32.94,Instacart,Credit,Canada,40,Legitimate,,
2684,TXN-102683,2025-10-06 19:00:00,19.41,Shell Gas,Credit,United States,14,Legitimate,DV-812,Warning
2685,TXN-102684,2025-10-06 19:00:00,37.61,Netflix,Credit,Mexico,52,Pending Review,IP-519b,Info
2686,TXN-102685,2025-10-06 20:00:00,52.23,Target,Credit,United States,64,Pending Review,IP-519,Warning
2687,TXN-102686,2025-10-06 21:00:00,19.85,Etsy Shop,Debit,United States,35,Legitimate,TP-290,Warning
2688,TXN-102687,2025-10-06 22:00:00,32.64,Shell Gas,Credit,Canada,47,Legitimate,,
2689,TXN-102688,2025-10-06 22:00:00,26.70,Netflix,Debit,Japan,25,Legitimate,,
2690,TXN-102689,2025-10-06 23:00:00,53.74,Shell Gas,Debit,Canada,34,Legitimate,,
2691,TXN-102690,2025-10-06 23:00:00,25.98,Amazon,Credit,United Kingdom,4,Legitimate,,
2692,TXN-102691,2025-10-07 01:00:00,41.19,Stripe Payment,Credit,Mexico,33,Legitimate,,
2693,TXN-102692,2025-10-07 01:00:00,43.81,Apple Store,Debit,United States,2,Legitimate,,
2694,TXN-102693,2025-10-07 02:00:00,37.07,Unknown Merchant,Debit,United States,44,Legitimate,,
2695,TXN-102694,2025-10-07 04:00:00,210.20,Spotify,Credit,Nigeria,23,Legitimate,,
2696,TXN-102695,2025-10-07 04:00:00,30.31,Target,Debit,United Kingdom,37,Legitimate,,
2697,TXN-102696,2025-10-07 04:00:00,23.67,Unknown Merchant,Debit,United States,0,Legitimate,,
2698,TXN-102697,2025-10-07 04:00:00,304.08,Stripe Payment,Credit,United States,37,Legitimate,,
2699,TXN-102698,2025-10-07 04:00:00,28.41,Instacart,Debit,United States,34,Legitimate,,
2700,TXN-102699,2025-10-07 05:00:00,32.27,Stripe Payment,Debit,Brazil,26,Legitimate,,
2701,TXN-102700,2025-10-07 07:00:00,174.14,Instacart,Credit,Brazil,91,Confirmed Fraud,ND-504b,Warning
2702,TXN-102701,2025-10-07 08:00:00,58.07,Stripe Payment,Debit,Nigeria,30,Legitimate,,
2703,TXN-102702,2025-10-07 08:00:00,144.19,PayPal Transfer,Credit,United Kingdom,26,Legitimate,,
2704,TXN-102703,2025-10-07 09:00:00,14.23,Apple Store,Debit,Russia,26,Legitimate,,
2705,TXN-102704,2025-10-07 12:00:00,5.16,AirBnB,Credit,Indonesia,35,Pending Review,IP-519,Critical
2706,TXN-102705,2025-10-07 12:00:00,19.81,Stripe Payment,Credit,Australia,27,Legitimate,,
2707,TXN-102706,2025-10-07 12:00:00,20.57,Booking.com,Credit,Canada,67,Legitimate,,
2708,TXN-102707,2025-10-07 14:00:00,27.79,Apple Store,Credit,Canada,15,Legitimate,TP-290,Critical
2709,TXN-102708,2025-10-07 15:00:00,66.90,Apple Store,Debit,Nigeria,32,Legitimate,,
2710,TXN-102709,2025-10-07 17:00:00,134.22,Netflix,Credit,Canada,19,Legitimate,,
2711,TXN-102710,2025-10-07 18:00:00,32.46,Etsy Shop,Credit,Australia,32,Legitimate,,
2712,TXN-102711,2025-10-07 18:00:00,32.79,Etsy Shop,Credit,Canada,36,Legitimate,,
2713,TXN-102712,2025-10-07 19:00:00,5.59,Apple Store,Credit,United States,28,Legitimate,,
2714,TXN-102713,2025-10-07 19:00:00,59.74,Apple Store,Debit,United States,30,Legitimate,,
2715,TXN-102714,2025-10-07 19:00:00,24.87,AirBnB,Credit,Australia,12,Legitimate,,
2716,TXN-102715,2025-10-07 20:00:00,212.12,Stripe Payment,Debit,Canada,27,Legitimate,,
2717,TXN-102716,2025-10-07 20:00:00,98.30,Best Buy,Debit,Mexico,19,Legitimate,,
2718,TXN-102717,2025-10-07 21:00:00,55.90,Instacart,Debit,Canada,2,Legitimate,,
2719,TXN-102718,2025-10-07 22:00:00,72.94,DoorDash,Credit,United States,38,Legitimate,,
2720,TXN-102719,2025-10-08 01:00:00,68.73,AirBnB,Prepaid,Canada,32,Legitimate,,
2721,TXN-102720,2025-10-08 02:00:00,14.04,Target,Credit,United States,26,Legitimate,,
2722,TXN-102721,2025-10-08 03:00:00,130.25,Instacart,Credit,United States,24,Legitimate,ML-660,Info
2723,TXN-102722,2025-10-08 04:00:00,26.82,Amazon,Credit,United Kingdom,46,Legitimate,,
2724,TXN-102723,2025-10-08 04:00:00,44.28,Unknown Merchant,Credit,United Kingdom,60,Pending Review,CA-221b,Info
2725,TXN-102724,2025-10-08 05:00:00,150.81,Instacart,Debit,Canada,14,Legitimate,,
2726,TXN-102725,2025-10-08 06:00:00,75.36,DoorDash,Credit,Mexico,17,Legitimate,,
2727,TXN-102726,2025-10-08 07:00:00,32.87,Steam Games,Debit,United Kingdom,10,Legitimate,,
2728,TXN-102727,2025-10-08 09:00:00,45.79,Best Buy,Prepaid,Nigeria,20,Legitimate,,
2729,TXN-102728,2025-10-08 10:00:00,8.70,Stripe Payment,Credit,United States,62,Legitimate,,
2730,TXN-102729,2025-10-08 10:00:00,278.86,Apple Store,Credit,India,62,Confirmed Fraud,IP-519b,Warning
2731,TXN-102730,2025-10-08 10:00:00,140.35,Spotify,Credit,Nigeria,1,Legitimate,CR-145,Warning
2732,TXN-102731,2025-10-08 11:00:00,86.77,AirBnB,Credit,United States,64,Legitimate,,
2733,TXN-102732,2025-10-08 12:00:00,70.78,PayPal Transfer,Debit,Nigeria,54,Legitimate,ND-504,Warning
2734,TXN-102733,2025-10-08 13:00:00,130.46,Uber,Credit,Germany,85,Confirmed Fraud,ND-504,Critical
2735,TXN-102734,2025-10-08 14:00:00,32.64,DoorDash,Debit,United States,44,Legitimate,CA-221,Warning
2736,TXN-102735,2025-10-08 14:00:00,17.30,Shell Gas,Prepaid,United States,26,Legitimate,,
2737,TXN-102736,2025-10-08 14:00:00,549.11,Best Buy,Debit,United Kingdom,52,Legitimate,,
2738,TXN-102737,2025-10-08 15:00:00,200.05,Shopify Merchant,Debit,Nigeria,36,Legitimate,TP-290,Info
2739,TXN-102738,2025-10-08 16:00:00,42.54,Spotify,Debit,France,21,Legitimate,,
2740,TXN-102739,2025-10-08 17:00:00,41.14,Booking.com,Debit,United Kingdom,41,Legitimate,,
2741,TXN-102740,2025-10-08 20:00:00,140.75,Apple Store,Debit,Canada,24,Legitimate,,
2742,TXN-102741,2025-10-08 21:00:00,10.42,Google Play,Credit,Russia,56,Legitimate,,
2743,TXN-102742,2025-10-08 23:00:00,5.34,Unknown Merchant,Debit,United States,14,Legitimate,,
2744,TXN-102743,2025-10-09 01:00:00,26.90,Amazon,Credit,United States,37,Legitimate,,
2745,TXN-102744,2025-10-09 03:00:00,49.47,Instacart,Credit,United States,13,Legitimate,,
2746,TXN-102745,2025-10-09 03:00:00,62.05,Stripe Payment,Credit,South Korea,0,Legitimate,,
2747,TXN-102746,2025-10-09 04:00:00,5.69,Target,Debit,Russia,12,Legitimate,AT-415,Warning
2748,TXN-102747,2025-10-09 04:00:00,21.52,Netflix,Credit,India,2,Legitimate,BN-102,Warning
2749,TXN-102748,2025-10-09 06:00:00,145.90,Target,Debit,United States,32,Legitimate,,
2750,TXN-102749,2025-10-09 06:00:00,253.02,PayPal Transfer,Debit,United Kingdom,15,Legitimate,,
2751,TXN-102750,2025-10-09 08:00:00,27.03,Booking.com,Credit,Canada,9,Legitimate,,
2752,TXN-102751,2025-10-09 09:00:00,171.18,Unknown Merchant,Credit,United States,30,Legitimate,,
2753,TXN-102752,2025-10-09 09:00:00,8.49,Best Buy,Debit,Australia,48,Legitimate,,
2754,TXN-102753,2025-10-09 10:00:00,38.65,Walmart,Credit,Australia,4,Legitimate,,
2755,TXN-102754,2025-10-09 10:00:00,139.88,Apple Store,Credit,China,29,Legitimate,,
2756,TXN-102755,2025-10-09 12:00:00,135.02,AirBnB,Credit,Canada,38,Legitimate,VD-338,Warning
2757,TXN-102756,2025-10-09 12:00:00,36.10,DoorDash,Prepaid,Mexico,9,Legitimate,,
2758,TXN-102757,2025-10-09 14:00:00,104.88,Uber,Credit,Canada,36,Legitimate,,
2759,TXN-102758,2025-10-09 15:00:00,99.46,Shell Gas,Credit,India,79,Confirmed Fraud,IP-519,Critical
2760,TXN-102759,2025-10-09 15:00:00,114.02,Google Play,Credit,Nigeria,22,Legitimate,,
2761,TXN-102760,2025-10-09 16:00:00,373.10,Amazon,Credit,United States,80,Confirmed Fraud,CA-221,Critical
2762,TXN-102761,2025-10-09 16:00:00,47.73,Best Buy,Prepaid,Canada,13,Legitimate,,
2763,TXN-102762,2025-10-09 16:00:00,201.24,Shell Gas,Credit,United States,70,Confirmed Fraud,ND-504,Info
2764,TXN-102763,2025-10-09 17:00:00,1177.94,Shopify Merchant,Debit,Nigeria,81,Confirmed Fraud,VD-338b,Info
2765,TXN-102764,2025-10-09 17:00:00,60.33,Shell Gas,Debit,United States,0,Legitimate,,
2766,TXN-102765,2025-10-09 17:00:00,58.84,Walmart,Prepaid,Canada,19,Legitimate,,
2767,TXN-102766,2025-10-09 17:00:00,67.61,Walmart,Debit,United States,28,Legitimate,,
2768,TXN-102767,2025-10-09 18:00:00,53.52,Uber,Debit,China,23,Legitimate,,
2769,TXN-102768,2025-10-09 18:00:00,45.03,DoorDash,Credit,Mexico,8,Legitimate,,
2770,TXN-102769,2025-10-09 19:00:00,29.61,Unknown Merchant,Debit,Nigeria,40,Legitimate,,
2771,TXN-102770,2025-10-09 19:00:00,31.58,Best Buy,Credit,United States,12,Legitimate,CA-221,Info
2772,TXN-102771,2025-10-09 20:00:00,11.24,Instacart,Credit,Brazil,16,Pending Review,DV-812,Warning
2773,TXN-102772,2025-10-09 21:00:00,67.09,AirBnB,Credit,Nigeria,17,Legitimate,,
2774,TXN-102773,2025-10-09 21:00:00,9.48,Shell Gas,Debit,Russia,47,Legitimate,,
2775,TXN-102774,2025-10-09 21:00:00,35.00,Shopify Merchant,Prepaid,China,12,Legitimate,,
2776,TXN-102775,2025-10-09 22:00:00,251.97,Stripe Payment,Credit,Canada,2,Legitimate,,
2777,TXN-102776,2025-10-09 22:00:00,237.66,AirBnB,Debit,Japan,58,Legitimate,,
2778,TXN-102777,2025-10-09 23:00:00,19.89,Etsy Shop,Credit,United States,6,Legitimate,,
2779,TXN-102778,2025-10-09 23:00:00,185.76,Best Buy,Credit,United States,21,Legitimate,,
2780,TXN-102779,2025-10-10 01:00:00,50.43,Apple Store,Credit,Mexico,34,Legitimate,,
2781,TXN-102780,2025-10-10 02:00:00,15.54,AirBnB,Debit,Germany,32,Legitimate,IP-519b,Warning
2782,TXN-102781,2025-10-10 04:00:00,240.03,Google Play,Credit,Brazil,24,Legitimate,,
2783,TXN-102782,2025-10-10 06:00:00,67.60,Steam Games,Debit,Canada,59,Confirmed Fraud,IP-519b,Critical
2784,TXN-102783,2025-10-10 11:00:00,134.27,Uber,Debit,Canada,23,Legitimate,,
2785,TXN-102784,2025-10-10 12:00:00,81.30,Shopify Merchant,Credit,Brazil,10,Legitimate,,
2786,TXN-102785,2025-10-10 12:00:00,33.32,Best Buy,Credit,United States,28,Legitimate,,
2787,TXN-102786,2025-10-10 12:00:00,4.56,Spotify,Credit,Russia,21,Legitimate,,
2788,TXN-102787,2025-10-10 14:00:00,113.27,Stripe Payment,Debit,Brazil,68,Pending Review,DV-812,Warning
2789,TXN-102788,2025-10-10 14:00:00,133.57,Etsy Shop,Credit,Russia,23,Legitimate,,
2790,TXN-102789,2025-10-10 17:00:00,149.25,Booking.com,Prepaid,Germany,36,Pending Review,CA-221b,Info
2791,TXN-102790,2025-10-10 18:00:00,37.61,Shell Gas,Credit,India,8,Legitimate,,
2792,TXN-102791,2025-10-10 20:00:00,41.75,Spotify,Credit,India,25,Legitimate,,
2793,TXN-102792,2025-10-10 20:00:00,67.25,Booking.com,Credit,United Kingdom,12,Legitimate,,
2794,TXN-102793,2025-10-10 20:00:00,58.29,DoorDash,Prepaid,United Kingdom,50,Pending Review,CR-145,Critical
2795,TXN-102794,2025-10-10 20:00:00,26.96,Walmart,Debit,United States,60,Pending Review,CR-145,Warning
2796,TXN-102795,2025-10-10 21:00:00,77.84,Unknown Merchant,Credit,Canada,5,Legitimate,GE-773,Warning
2797,TXN-102796,2025-10-10 21:00:00,39.62,Instacart,Credit,India,19,Legitimate,VD-338,Warning
2798,TXN-102797,2025-10-10 21:00:00,4.43,Instacart,Credit,Brazil,16,Legitimate,ND-504,Warning
2799,TXN-102798,2025-10-10 22:00:00,32.10,Instacart,Prepaid,Canada,29,Legitimate,,
2800,TXN-102799,2025-10-10 23:00:00,23.25,Unknown Merchant,Credit,Nigeria,56,Legitimate,,
2801,TXN-102800,2025-10-10 23:00:00,76.96,Walmart,Credit,India,0,Legitimate,,
2802,TXN-102801,2025-10-11 00:00:00,1700.87,Walmart,Credit,Russia,74,Confirmed Fraud,VD-338b,Critical
2803,TXN-102802,2025-10-11 00:00:00,252.59,Best Buy,Credit,Nigeria,0,Legitimate,VD-338,Info
2804,TXN-102803,2025-10-11 00:00:00,79.39,Etsy Shop,Prepaid,Mexico,17,Legitimate,,
2805,TXN-102804,2025-10-11 02:00:00,179.43,Google Play,Credit,Australia,54,Legitimate,AT-415,Info
2806,TXN-102805,2025-10-11 03:00:00,24.26,Walmart,Debit,United States,12,Legitimate,,
2807,TXN-102806,2025-10-11 03:00:00,12.73,Google Play,Credit,Brazil,12,Legitimate,,
2808,TXN-102807,2025-10-11 03:00:00,57.33,Netflix,Prepaid,United States,59,Pending Review,VD-338b,Critical
2809,TXN-102808,2025-10-11 04:00:00,1017.54,Walmart,Prepaid,United States,63,Confirmed Fraud,IP-519b,Critical
2810,TXN-102809,2025-10-11 05:00:00,23.54,Spotify,Credit,China,49,Legitimate,,
2811,TXN-102810,2025-10-11 06:00:00,62.99,PayPal Transfer,Credit,Mexico,15,Legitimate,,
2812,TXN-102811,2025-10-11 07:00:00,336.22,AirBnB,Debit,Russia,25,Legitimate,,
2813,TXN-102812,2025-10-11 07:00:00,22.73,DoorDash,Prepaid,Brazil,0,Legitimate,,
2814,TXN-102813,2025-10-11 08:00:00,19.47,Target,Debit,Nigeria,17,Legitimate,IP-519,Info
2815,TXN-102814,2025-10-11 09:00:00,25.70,Booking.com,Credit,Nigeria,32,Legitimate,CR-145,Info
2816,TXN-102815,2025-10-11 09:00:00,45.51,Amazon,Debit,Brazil,25,Legitimate,,
2817,TXN-102816,2025-10-11 09:00:00,75.31,Netflix,Prepaid,United States,15,Legitimate,,
2818,TXN-102817,2025-10-11 09:00:00,489.36,Spotify,Credit,Japan,31,Confirmed Fraud,VD-338,Critical
2819,TXN-102818,2025-10-11 11:00:00,17.01,Spotify,Credit,United States,12,Legitimate,,
2820,TXN-102819,2025-10-11 11:00:00,376.98,Uber,Debit,Australia,35,Legitimate,,
2821,TXN-102820,2025-10-11 12:00:00,3.58,AirBnB,Credit,Canada,20,Legitimate,,
2822,TXN-102821,2025-10-11 12:00:00,140.17,Best Buy,Prepaid,Brazil,26,Legitimate,BN-102,Info
2823,TXN-102822,2025-10-11 12:00:00,26.51,Amazon,Prepaid,Mexico,3,Legitimate,,
2824,TXN-102823,2025-10-11 12:00:00,125.14,Spotify,Prepaid,United States,17,Legitimate,,
2825,TXN-102824,2025-10-11 13:00:00,41.56,Instacart,Debit,Canada,37,Legitimate,CA-221,Info
2826,TXN-102825,2025-10-11 13:00:00,9.23,DoorDash,Debit,United Kingdom,54,Legitimate,TP-290,Info
2827,TXN-102826,2025-10-11 13:00:00,82.31,Best Buy,Credit,United States,24,Legitimate,,
2828,TXN-102827,2025-10-11 15:00:00,100.12,Shell Gas,Credit,United States,15,Legitimate,,
2829,TXN-102828,2025-10-11 17:00:00,744.81,Amazon,Prepaid,Nigeria,61,Confirmed Fraud,IP-519,Critical
2830,TXN-102829,2025-10-11 18:00:00,24.62,Best Buy,Prepaid,Nigeria,32,Legitimate,,
2831,TXN-102830,2025-10-11 18:00:00,58.50,Booking.com,Credit,United States,43,Legitimate,,
2832,TXN-102831,2025-10-11 19:00:00,68.81,Steam Games,Credit,China,7,Legitimate,,
2833,TXN-102832,2025-10-11 19:00:00,13.49,PayPal Transfer,Credit,Mexico,90,Confirmed Fraud,CA-221b,Critical
2834,TXN-102833,2025-10-11 20:00:00,3.47,Stripe Payment,Credit,United Kingdom,19,Legitimate,,
2835,TXN-102834,2025-10-11 21:00:00,40.53,DoorDash,Debit,United States,37,Legitimate,,
2836,TXN-102835,2025-10-11 22:00:00,61.91,Best Buy,Prepaid,India,33,Legitimate,,
2837,TXN-102836,2025-10-11 22:00:00,131.03,DoorDash,Debit,India,41,Legitimate,,
2838,TXN-102837,2025-10-11 23:00:00,78.78,Booking.com,Debit,United Kingdom,5,Legitimate,,
2839,TXN-102838,2025-10-12 00:00:00,25.10,Walmart,Credit,United States,5,Legitimate,,
2840,TXN-102839,2025-10-12 00:00:00,52.89,Shopify Merchant,Debit,Nigeria,79,Confirmed Fraud,IP-519,Critical
2841,TXN-102840,2025-10-12 00:00:00,959.94,Booking.com,Debit,United States,60,Confirmed Fraud,ND-504b,Warning
2842,TXN-102841,2025-10-12 00:00:00,35.10,Target,Debit,United States,30,Legitimate,,
2843,TXN-102842,2025-10-12 01:00:00,44.21,DoorDash,Credit,Nigeria,31,Legitimate,BN-102,Info
2844,TXN-102843,2025-10-12 02:00:00,56.80,Booking.com,Credit,Indonesia,53,Legitimate,,
2845,TXN-102844,2025-10-12 02:00:00,57.23,Netflix,Credit,India,71,Confirmed Fraud,VD-338,Warning
2846,TXN-102845,2025-10-12 03:00:00,98.53,AirBnB,Credit,China,32,Legitimate,,
2847,TXN-102846,2025-10-12 03:00:00,411.78,AirBnB,Debit,United States,22,Legitimate,,
2848,TXN-102847,2025-10-12 04:00:00,90.84,Spotify,Debit,Indonesia,27,Legitimate,,
2849,TXN-102848,2025-10-12 04:00:00,39.89,Spotify,Credit,Indonesia,24,Legitimate,,
2850,TXN-102849,2025-10-12 06:00:00,38.85,Shopify Merchant,Credit,South Korea,55,Legitimate,ND-504b,Info
2851,TXN-102850,2025-10-12 08:00:00,99.48,AirBnB,Credit,Canada,33,Legitimate,,
2852,TXN-102851,2025-10-12 08:00:00,52.97,AirBnB,Credit,United States,32,Legitimate,,
2853,TXN-102852,2025-10-12 08:00:00,25.90,Apple Store,Prepaid,Germany,37,Legitimate,,
2854,TXN-102853,2025-10-12 10:00:00,144.45,Target,Credit,Nigeria,17,Legitimate,,
2855,TXN-102854,2025-10-12 11:00:00,55.02,Spotify,Debit,United States,21,Legitimate,,
2856,TXN-102855,2025-10-12 14:00:00,17.96,Target,Credit,Canada,39,Legitimate,,
2857,TXN-102856,2025-10-12 17:00:00,121.58,Best Buy,Credit,United States,27,Legitimate,,
2858,TXN-102857,2025-10-12 17:00:00,32.75,Steam Games,Debit,United States,8,Legitimate,,
2859,TXN-102858,2025-10-12 17:00:00,15.81,Best Buy,Debit,Australia,35,Legitimate,,
